timestamp, kwh, co2
06-03-2010 00:00, 314.2595, 61.2806025
07-03-2010 00:00, 318.36, 62.0802
08-03-2010 00:00, 346.8915, 67.6438425
09-03-2010 00:00, 340.18, 66.3351
10-03-2010 00:00, 407.6415, 79.4900925
11-03-2010 00:00, 279.75, 54.55125
12-03-2010 00:00, 335.1805, 65.3601975
13-03-2010 00:00, 360.4325, 70.2843375
14-03-2010 00:00, 398.2835, 77.6652825
15-03-2010 00:00, 344.6545, 67.2076275
16-03-2010 00:00, 280.013, 54.602535
17-03-2010 00:00, 276.3105, 53.8805475
18-03-2010 00:00, 355.7885, 69.3787575
19-03-2010 00:00, 205.9805, 40.1661975
20-03-2010 00:00, 278.867, 54.379065
21-03-2010 00:00, 285.4665, 55.6659675
22-03-2010 00:00, 195.2385, 38.0715075
23-03-2010 00:00, 263.4365, 51.3701175
24-03-2010 00:00, 190.339, 37.116105
25-03-2010 00:00, 318.638, 62.13441
26-03-2010 00:00, 320.981, 62.591295
27-03-2010 00:00, 323.7595, 63.1331025
28-03-2010 00:00, 229.324, 44.71818
29-03-2010 00:00, 332.8575, 64.9072125
30-03-2010 00:00, 347.3705, 67.7372475
31-03-2010 00:00, 322.9165, 62.9687175
01-04-2010 00:00, 318.923, 62.189985
02-04-2010 00:00, 263.5225, 51.3868875
03-04-2010 00:00, 266.829, 52.031655
04-04-2010 00:00, 225.2855, 43.9306725
01-12-2010 00:00, 397.979148640449, 77.6059339848875
02-12-2010 00:00, 321.643816672965, 62.7205442512282
03-12-2010 00:00, 387.22375717844, 75.5086326497957
04-12-2010 00:00, 435.650609276457, 84.9518688089091
05-12-2010 00:00, 354.020540100463, 69.0340053195903
06-12-2010 00:00, 381.472546524126, 74.3871465722045
07-12-2010 00:00, 303.30890312882, 59.1452361101199
08-12-2010 00:00, 352.011053329302, 68.6421553992139
09-12-2010 00:00, 455.833115052431, 88.887457435224
10-12-2010 00:00, 482.68081884231, 94.1227596742505
11-12-2010 00:00, 269.904012350833, 52.6312824084125
12-12-2010 00:00, 408.395295446058, 79.6370826119813
13-12-2010 00:00, 320.397348470078, 62.4774829516652
14-12-2010 00:00, 193.83604607002, 37.7980289836538
15-12-2010 00:00, 428.716671388846, 83.5997509208249
16-12-2010 00:00, 179.19577970385, 34.9431770422507
17-12-2010 00:00, 188.109237660142, 36.6813013437277
18-12-2010 00:00, 253.992137824208, 49.5284668757205
19-12-2010 00:00, 118.689708718828, 23.1444932001715
20-12-2010 00:00, 157.894495788542, 30.7894266787657
21-12-2010 00:00, 301.289544114511, 58.7514611023297
22-12-2010 00:00, 274.478333033601, 53.5232749415522
23-12-2010 00:00, 516.084443860576, 100.636466552812
24-12-2010 00:00, 262.888361780294, 51.2632305471574
25-12-2010 00:00, 388.73049386771, 75.8024463042036
26-12-2010 00:00, 383.118230922822, 74.7080550299503
27-12-2010 00:00, 335.84500358059, 65.489775698215
28-12-2010 00:00, 170.325372707023, 33.2134476778695
29-12-2010 00:00, 479.643810739972, 93.5305430942946
30-12-2010 00:00, 401.162166738641, 78.2266225140351
31-12-2010 00:00, 486.172210375805, 94.803581023282
01-01-2011 00:00, 411.933631984426, 80.3270582369631
02-01-2011 00:00, 487.537455125412, 95.0698037494552
03-01-2011 00:00, 499.768122125568, 97.4547838144857
04-01-2011 00:00, 421.956888036302, 82.281593167079
05-01-2011 00:00, 421.778977973631, 82.2469007048581
06-01-2011 00:00, 327.448631801995, 63.852483201389
07-01-2011 00:00, 338.832617625221, 66.0723604369182
08-01-2011 00:00, 489.24608868295, 95.4029872931753
09-01-2011 00:00, 381.897881947153, 74.4700869796948
10-01-2011 00:00, 463.561075113787, 90.3944096471884
11-01-2011 00:00, 440.619407648532, 85.9207844914637
12-01-2011 00:00, 391.193814976642, 76.2827939204451
13-01-2011 00:00, 428.761657693418, 83.6085232502166
14-01-2011 00:00, 478.614996925935, 93.3299244005573
15-01-2011 00:00, 498.438004592158, 97.1954108954708
16-01-2011 00:00, 475.852804215516, 92.7912968220256
17-01-2011 00:00, 383.717952950838, 74.8250008254134
18-01-2011 00:00, 178.004945584044, 34.7109643888886
19-01-2011 00:00, 478.779663994502, 93.3620344789279
20-01-2011 00:00, 451.982706310934, 88.1366277306321
21-01-2011 00:00, 328.354730634441, 64.029172473716
22-01-2011 00:00, 174.885943141541, 34.1027589126005
23-01-2011 00:00, 66.8089584031586, 13.0277468886159
24-01-2011 00:00, 282.418774008288, 55.0716609316162
25-01-2011 00:00, 387.635015551773, 75.5888280325958
26-01-2011 00:00, 466.172191321586, 90.9035773077092
27-01-2011 00:00, 373.002087847897, 72.7354071303399
28-01-2011 00:00, 283.783370845678, 55.3377573149072
29-01-2011 00:00, 365.233420585664, 71.2205170142046
03-08-2010 00:00, 120.495820425152, 23.4966849829046
04-08-2010 00:00, 27.4388076935146, 5.35056750023535
05-08-2010 00:00, 170.110282722105, 33.1715051308106
06-08-2010 00:00, 175.920753576264, 34.3045469473716
07-08-2010 00:00, 46.7069796453987, 9.10786103085276
08-08-2010 00:00, 175.687758155255, 34.2591128402747
09-08-2010 00:00, 188.919315405391, 36.8392665040513
10-08-2010 00:00, 300.895773650332, 58.6746758618147
11-08-2010 00:00, 254.775735649821, 49.681268451715
12-08-2010 00:00, 206.744482588214, 40.3151741047018
13-08-2010 00:00, 49.7965156438066, 9.71032055054228
14-08-2010 00:00, 35.3154009357345, 6.88650318246822
15-08-2010 00:00, 83.6223091563399, 16.3063502854863
16-08-2010 00:00, 136.962857292666, 26.7077571720698
17-08-2010 00:00, 178.49754476679, 34.8070212295241
18-08-2010 00:00, 180.169860294135, 35.1331227573562
19-08-2010 00:00, 214.409024153393, 41.8097597099116
20-08-2010 00:00, 118.796412266723, 23.165300392011
21-08-2010 00:00, 191.435987167061, 37.330017497577
22-08-2010 00:00, 225.470895553436, 43.96682463292
23-08-2010 00:00, 242.335623442326, 47.2554465712535
24-08-2010 00:00, 253.256062794421, 49.3849322449122
25-08-2010 00:00, 219.380882004873, 42.7792719909502
26-08-2010 00:00, 192.743151211, 37.5849144861449
27-08-2010 00:00, 155.127840741508, 30.2499289445941
28-08-2010 00:00, 207.112029422989, 40.3868457374829
29-08-2010 00:00, 172.944864450987, 33.7242485679425
30-08-2010 00:00, 214.933090101192, 41.9119525697324
31-08-2010 00:00, 247.662398608278, 48.2941677286143
01-09-2010 00:00, 27.1235, 5.2890825
02-09-2010 00:00, 94.7110854705239, 18.4686616667522
03-09-2010 00:00, 262.543833390792, 51.1960475112044
04-09-2010 00:00, 330.780781620133, 64.502252415926
05-09-2010 00:00, 160.773244369354, 31.350782652024
06-09-2010 00:00, 63.5100434929326, 12.3844584811218
07-09-2010 00:00, 147.224947425306, 28.7088647479347
08-09-2010 00:00, 269.726996310357, 52.5967642805196
09-09-2010 00:00, 122.622793661048, 23.9114447639044
10-09-2010 00:00, 287.977030822112, 56.1555210103118
11-09-2010 00:00, 116.381693245435, 22.6944301828598
12-09-2010 00:00, 180.827266402619, 35.2613169485107
13-09-2010 00:00, 205.381405080571, 40.0493739907114
14-09-2010 00:00, 268.199164430226, 52.298837063894
15-09-2010 00:00, 334.033399986183, 65.1365129973056
16-09-2010 00:00, 116.13983034215, 22.6472669167192
17-09-2010 00:00, 230.241973732668, 44.8971848778703
18-09-2010 00:00, 238.721830915494, 46.5507570285213
19-09-2010 00:00, 287.018697403052, 55.9686459935951
20-09-2010 00:00, 241.255004599239, 47.0447258968515
21-09-2010 00:00, 327.016732392492, 63.768262816536
22-09-2010 00:00, 347.776261899025, 67.8163710703098
23-09-2010 00:00, 345.935063253034, 67.4573373343416
24-09-2010 00:00, 270.748231696534, 52.7959051808241
25-09-2010 00:00, 243.381398172427, 47.4593726436233
26-09-2010 00:00, 200.750168985618, 39.1462829521954
27-09-2010 00:00, 322.220392642498, 62.8329765652871
28-09-2010 00:00, 302.703065381898, 59.0270977494702
29-09-2010 00:00, 227.926938817609, 44.4457530694337
30-09-2010 00:00, 84.8623802962536, 16.5481641577695
01-10-2010 00:00, 271.333813750904, 52.9100936814263
30-01-2011 00:00, 404.233861379556, 78.8256029690134
31-01-2011 00:00, 231.006407865576, 45.0462495337874
01-02-2011 00:00, 495.047012423066, 96.5341674224978
02-02-2011 00:00, 307.190535440899, 59.9021544109753
03-02-2011 00:00, 284.193183909546, 55.4176708623614
04-02-2011 00:00, 188.922920594455, 36.8399695159187
05-02-2011 00:00, 299.510329363304, 58.4045142258442
06-02-2011 00:00, 268.973671110487, 52.4498658665449
07-02-2011 00:00, 240.331942307427, 46.8647287499483
08-02-2011 00:00, 296.702029823945, 57.8568958156692
09-02-2011 00:00, 338.017317378894, 65.9133768888843
10-02-2011 00:00, 408.59003909657, 79.6750576238312
11-02-2011 00:00, 383.672843881907, 74.8162045569718
12-02-2011 00:00, 320.621917454956, 62.5212739037164
13-02-2011 00:00, 388.966417869934, 75.8484514846371
14-02-2011 00:00, 324.835392095576, 63.3429014586374
15-02-2011 00:00, 363.725116167652, 70.9263976526922
16-02-2011 00:00, 263.860215995978, 51.4527421192158
17-02-2011 00:00, 407.581854439168, 79.4784616156378
18-02-2011 00:00, 421.456623560127, 82.1840415942248
19-02-2011 00:00, 377.206590207896, 73.5552850905398
20-02-2011 00:00, 393.315404074074, 76.6965037944444
21-02-2011 00:00, 371.018883793208, 72.3486823396756
22-02-2011 00:00, 281.386405540327, 54.8703490803637
23-02-2011 00:00, 328.607532263802, 64.0784687914414
24-02-2011 00:00, 328.668398783462, 64.0903377627751
25-02-2011 00:00, 382.784874753088, 74.6430505768522
26-02-2011 00:00, 342.363902689749, 66.7609610245011
27-02-2011 00:00, 403.775986028489, 78.7363172755554
28-02-2011 00:00, 354.687627902814, 69.1640874410488
01-03-2011 00:00, 303.927182812546, 59.2658006484465
02-03-2011 00:00, 171.454129624355, 33.4335552767492
03-03-2011 00:00, 352.019253432148, 68.6437544192688
04-03-2011 00:00, 147.365175999831, 28.7362093199671
05-03-2011 00:00, 98.5269198398872, 19.212749368778
06-03-2011 00:00, 197.907207164593, 38.5919053970957
07-03-2011 00:00, 358.10782239831, 69.8310253676704
08-03-2011 00:00, 391.568628646216, 76.3558825860121
09-03-2011 00:00, 366.987053160826, 71.562475366361
10-03-2011 00:00, 382.269437714581, 74.5425403543434
11-03-2011 00:00, 359.120032617808, 70.0284063604726
12-03-2011 00:00, 326.32655226894, 63.6336776924432
13-03-2011 00:00, 384.030442617279, 74.8859363103695
14-03-2011 00:00, 44.294, 8.63733
15-03-2011 00:00, 339.811360640424, 66.2632153248827
16-03-2011 00:00, 325.339800471925, 63.4412610920254
17-03-2011 00:00, 327.628776761837, 63.8876114685582
18-03-2011 00:00, 270.496742205787, 52.7468647301285
19-03-2011 00:00, 354.822542397955, 69.1903957676012
20-03-2011 00:00, 362.141331962555, 70.6175597326983
21-03-2011 00:00, 161.610636843141, 31.5140741844126
22-03-2011 00:00, 184.850145160436, 36.0457783062851
23-03-2011 00:00, 246.889296851252, 48.1434128859942
24-03-2011 00:00, 351.523269813311, 68.5470376135957
25-03-2011 00:00, 217.905047114941, 42.4914841874136
26-03-2011 00:00, 93.0132602302081, 18.1375857448906
27-03-2011 00:00, 132.667417420153, 25.8701463969299
28-03-2011 00:00, 369.424919710746, 72.0378593435954
29-03-2011 00:00, 367.245552574926, 71.6128827521105
30-03-2011 00:00, 365.635047878841, 71.298834336374
02-10-2010 00:00, 369.685702016203, 72.0887118931596
03-10-2010 00:00, 341.329469347521, 66.5592465227666
04-10-2010 00:00, 379.046084256482, 73.9139864300139
05-10-2010 00:00, 360.684036369139, 70.333387091982
06-10-2010 00:00, 251.937643802398, 49.1278405414676
07-10-2010 00:00, 273.135719932783, 53.2614653868928
08-10-2010 00:00, 262.1515669896, 51.119555562972
09-10-2010 00:00, 339.797639001817, 66.2605396053544
10-10-2010 00:00, 299.917181902588, 58.4838504710047
11-10-2010 00:00, 252.185142184963, 49.1761027260678
12-10-2010 00:00, 359.343979363804, 70.0720759759418
13-10-2010 00:00, 184.839926467815, 36.0437856612239
14-10-2010 00:00, 209.239496618239, 40.8017018405567
15-10-2010 00:00, 264.631325274992, 51.6031084286235
16-10-2010 00:00, 298.357624176634, 58.1797367144435
17-10-2010 00:00, 149.024898091557, 29.0598551278537
18-10-2010 00:00, 392.962346674269, 76.6276576014825
19-10-2010 00:00, 338.527645386372, 66.0128908503425
20-10-2010 00:00, 323.950101093607, 63.1702697132534
21-10-2010 00:00, 245.002523516432, 47.7754920857043
22-10-2010 00:00, 389.111295549928, 75.8767026322359
23-10-2010 00:00, 350.707716696233, 68.3880047557655
24-10-2010 00:00, 368.825432855171, 71.9209594067583
25-10-2010 00:00, 379.083491229275, 73.9212807897086
26-10-2010 00:00, 415.947309197409, 81.1097252934947
27-10-2010 00:00, 382.229210002839, 74.5346959505536
28-10-2010 00:00, 354.126270136598, 69.0546226766365
29-10-2010 00:00, 349.124933503019, 68.0793620330888
30-10-2010 00:00, 341.628599155219, 66.6175768352678
31-10-2010 00:00, 377.867523817626, 73.6841671444371
01-11-2010 00:00, 412.26971559231, 80.3925945405005
02-11-2010 00:00, 453.054683495377, 88.3456632815984
03-11-2010 00:00, 389.043508071658, 75.8634840739733
04-11-2010 00:00, 340.632669809725, 66.4233706128963
05-11-2010 00:00, 364.83595657281, 71.143011531698
06-11-2010 00:00, 408.682885065448, 79.6931625877623
07-11-2010 00:00, 401.000696746791, 78.1951358656243
08-11-2010 00:00, 412.911889780618, 80.5178185072206
09-11-2010 00:00, 393.746568940496, 76.7805809433968
10-11-2010 00:00, 429.88261274779, 83.8271094858191
11-11-2010 00:00, 386.66836039594, 75.4003302772084
12-11-2010 00:00, 325.998305798677, 63.569669630742
13-11-2010 00:00, 319.583229050856, 62.3187296649169
14-11-2010 00:00, 349.048914810524, 68.0645383880522
15-11-2010 00:00, 362.547013927967, 70.6966677159535
16-11-2010 00:00, 389.185397330669, 75.8911524794805
17-11-2010 00:00, 454.40062746861, 88.608122356379
18-11-2010 00:00, 374.647120841159, 73.0561885640261
19-11-2010 00:00, 298.221541690307, 58.1532006296099
20-11-2010 00:00, 245.977623791533, 47.9656366393489
21-11-2010 00:00, 309.755282667621, 60.4022801201861
22-11-2010 00:00, 403.205708442946, 78.6251131463745
23-11-2010 00:00, 378.460078640078, 73.7997153348153
24-11-2010 00:00, 453.553707136503, 88.4429728916181
25-11-2010 00:00, 474.37805530187, 92.5037207838647
26-11-2010 00:00, 432.133132440388, 84.2659608258756
27-11-2010 00:00, 495.350009634792, 96.5932518787844
28-11-2010 00:00, 446.27778963942, 87.0241689796869
29-11-2010 00:00, 397.447437417233, 77.5022502963605
30-11-2010 00:00, 383.217099109697, 74.7273343263909
31-03-2011 00:00, 350.413010985429, 68.3305371421587
01-04-2011 00:00, 208.901037615565, 40.7357023350352
02-04-2011 00:00, 302.835426913907, 59.0529082482118
03-04-2011 00:00, 285.250173688276, 55.6237838692138
04-04-2011 00:00, 245.786211105424, 47.9283111655578
05-04-2011 00:00, 177.632167841402, 34.6382727290734
06-04-2011 00:00, 282.384476980415, 55.0649730111809
07-04-2011 00:00, 179.028464718049, 34.9105506200196
08-04-2011 00:00, 233.734176198354, 45.578164358679
09-04-2011 00:00, 304.056191728454, 59.2909573870484
10-04-2011 00:00, 166.811652871456, 32.528272309934
11-04-2011 00:00, 218.758005839707, 42.6578111387428
12-04-2011 00:00, 316.329616164431, 61.684275152064
13-04-2011 00:00, 242.750754639049, 47.3363971546146
14-04-2011 00:00, 211.601095213984, 41.262213566727
15-04-2011 00:00, 162.307777622757, 31.6500166364375
16-04-2011 00:00, 56.3943080520896, 10.9968900701575
17-04-2011 00:00, 208.918895033833, 40.7391845315975
18-04-2011 00:00, 131.83606997625, 25.7080336453687
19-04-2011 00:00, 299.569478668589, 58.4160483403748
20-04-2011 00:00, 211.997907951936, 41.3395920506275
21-04-2011 00:00, 203.023763292695, 39.5896338420754
22-04-2011 00:00, 162.516441687739, 31.690706129109
23-04-2011 00:00, 181.97833301775, 35.4857749384612
24-04-2011 00:00, 142.405082884865, 27.7689911625486
25-04-2011 00:00, 39.955431044298, 7.79130905363812
26-04-2011 00:00, 53.2819434507808, 10.3899789729023
27-04-2011 00:00, 62.0672829481714, 12.1031201748934
28-04-2011 00:00, 100.581087226778, 19.6133120092217
29-04-2011 00:00, 241.760014530378, 47.1432028334237
30-04-2011 00:00, 228.071225564997, 44.4738889851744
01-05-2011 00:00, 111.669614645302, 21.7755748558338
02-05-2011 00:00, 58.8168423599458, 11.4692842601894
03-05-2011 00:00, 157.657821079834, 30.7432751105677
04-05-2011 00:00, 142.52296887871, 27.7919789313485
05-05-2011 00:00, 167.920540195078, 32.7445053380402
06-05-2011 00:00, 83.1328859972037, 16.2109127694547
07-05-2011 00:00, 141.66376109338, 27.6244334132092
08-05-2011 00:00, 201.473479443461, 39.2873284914748
09-05-2011 00:00, 154.604583160455, 30.1478937162886
10-05-2011 00:00, 123.71369268791, 24.1241700741424
11-05-2011 00:00, 66.5563799111333, 12.978494082671
12-05-2011 00:00, 184.505467504852, 35.9785661634461
13-05-2011 00:00, 164.469343921789, 32.0715220647489
14-05-2011 00:00, 209.515377934575, 40.8554986972422
15-05-2011 00:00, 98.4770763933276, 19.2030298966989
16-05-2011 00:00, 154.474373693405, 30.122502870214
17-05-2011 00:00, 178.553390414425, 34.8179111308129
18-05-2011 00:00, 210.637144520662, 41.0742431815291
19-05-2011 00:00, 202.664478391695, 39.5195732863805
20-05-2011 00:00, 177.376433124713, 34.5884044593191
21-05-2011 00:00, 143.55952023898, 27.9941064466012
22-05-2011 00:00, 177.155395828822, 34.5453021866202
23-05-2011 00:00, 159.217612430891, 31.0474344240238
24-05-2011 00:00, 146.323607852319, 28.5331035312022
25-05-2011 00:00, 72.5703788088558, 14.1512238677269
26-05-2011 00:00, 18.2517054335789, 3.55908255954789
27-05-2011 00:00, 124.380344003092, 24.2541670806029
28-05-2011 00:00, 190.424104477449, 37.1327003731025
29-05-2011 00:00, 215.305484821747, 41.9845695402407
30-05-2011 00:00, 167.760611715435, 32.7133192845099
31-05-2011 00:00, 193.353554053688, 37.7039430404691
01-06-2011 00:00, 209.758571014522, 40.9029213478317
02-06-2011 00:00, 138.212922873427, 26.9515199603183
03-06-2011 00:00, 82.0971535839229, 16.008944948865
04-06-2011 00:00, 45.5919253067538, 8.89042543481698
05-06-2011 00:00, 149.12821241504, 29.0800014209328
06-06-2011 00:00, 77.0029478959592, 15.015574839712
07-06-2011 00:00, 81.0702651997128, 15.808701713944
08-06-2011 00:00, 150.321027335994, 29.3126003305187
09-06-2011 00:00, 113.389672573498, 22.1109861518321
10-06-2011 00:00, 13.0760339012229, 2.54982661073847
11-06-2011 00:00, 80.4016534895726, 15.6783224304666
12-06-2011 00:00, 163.654233572066, 31.9125755465529
13-06-2011 00:00, 171.159556187506, 33.3761134565637
14-06-2011 00:00, 140.281484658895, 27.3548895084846
15-06-2011 00:00, 152.472967937412, 29.7322287477953
16-06-2011 00:00, 188.263182734164, 36.711320633162
17-06-2011 00:00, 72.3281209538087, 14.1039835859927
18-06-2011 00:00, 73.1968976899085, 14.2733950495322
19-06-2011 00:00, 71.9141673609776, 14.0232626353906
20-06-2011 00:00, 89.6057015819251, 17.4731118084754
21-06-2011 00:00, 159.418139804608, 31.0865372618986
22-06-2011 00:00, 98.1805599892082, 19.1452091978956
23-06-2011 00:00, 45.5965440944689, 8.89132609842144
24-06-2011 00:00, 114.977196269331, 22.4205532725195
25-06-2011 00:00, 168.512406401904, 32.8599192483713
26-06-2011 00:00, 141.760793951509, 27.6433548205442
27-06-2011 00:00, 190.90086870982, 37.2256693984149
28-06-2011 00:00, 128.771546934216, 25.1104516521722
29-06-2011 00:00, 99.0791506847076, 19.320434383518
30-06-2011 00:00, 165.84001903141, 32.3388037111249
01-07-2011 00:00, 180.236089965158, 35.1460375432058
02-07-2011 00:00, 155.837870442906, 30.3883847363666
03-07-2011 00:00, 159.664577923444, 31.1345926950716
04-07-2011 00:00, 130.629662290058, 25.4727841465613
05-07-2011 00:00, 125.991821612568, 24.5684052144508
06-07-2011 00:00, 113.518202959688, 22.1360495771391
07-07-2011 00:00, 121.968333870412, 23.7838251047303
08-07-2011 00:00, 169.388455720692, 33.030748865535
09-07-2011 00:00, 151.859872298397, 29.6126750981875
10-07-2011 00:00, 148.05440363067, 28.8706087079806
11-07-2011 00:00, 117.289107009833, 22.8713758669174
12-07-2011 00:00, 151.31049578777, 29.5055466786151
13-07-2011 00:00, 101.030912628548, 19.7010279625668
14-07-2011 00:00, 57.6322075838767, 11.2382804788559
15-07-2011 00:00, 183.325723825345, 35.7485161459423
16-07-2011 00:00, 194.84913938144, 37.9955821793808
17-07-2011 00:00, 200.598272377634, 39.1166631136385
18-07-2011 00:00, 227.251101133214, 44.3139647209767
19-07-2011 00:00, 229.466952405911, 44.7460557191526
20-07-2011 00:00, 164.455822223589, 32.0688853335999
21-07-2011 00:00, 58.5054848369217, 11.4085695431997
22-07-2011 00:00, 80.1521998988828, 15.6296789802821
23-07-2011 00:00, 99.5302133493145, 19.4083916031163
24-07-2011 00:00, 76.8808431213136, 14.9917644086561
25-07-2011 00:00, 118.193805544418, 23.0477920811615
26-07-2011 00:00, 231.969012740867, 45.233957484469
27-07-2011 00:00, 122.550947753435, 23.8974348119198
28-07-2011 00:00, 179.587911214877, 35.019642686901
29-07-2011 00:00, 145.925549707467, 28.455482192956
30-07-2011 00:00, 171.791342750178, 33.4993118362848
31-07-2011 00:00, 213.862312919742, 41.7031510193498
01-08-2011 00:00, 121.238251511235, 23.6414590446909
02-08-2011 00:00, 189.678518530865, 36.9873111135188
03-08-2011 00:00, 156.718292472891, 30.5600670322138
04-08-2011 00:00, 256.973910457843, 50.1099125392794
05-08-2011 00:00, 146.664212966106, 28.5995215283907
06-08-2011 00:00, 70.8789617344875, 13.8213975382251
07-08-2011 00:00, 148.033193879788, 28.8664728065587
08-08-2011 00:00, 168.513712120288, 32.8601738634562
09-08-2011 00:00, 187.937261811088, 36.6477660531623
10-08-2011 00:00, 214.28108791142, 41.784812142727
11-08-2011 00:00, 118.320232747334, 23.0724453857302
12-08-2011 00:00, 111.778069917037, 21.7967236338223
13-08-2011 00:00, 144.888091934872, 28.2531779273
14-08-2011 00:00, 155.081030448907, 30.2408009375368
15-08-2011 00:00, 175.919241488446, 34.3042520902469
16-08-2011 00:00, 156.371829366638, 30.4925067264945
17-08-2011 00:00, 182.903430247309, 35.6661688982252
18-08-2011 00:00, 211.734251503666, 41.2881790432149
19-08-2011 00:00, 203.734544529153, 39.7282361831848
20-08-2011 00:00, 254.847386315174, 49.695240331459
21-08-2011 00:00, 239.075636833617, 46.6197491825553
22-08-2011 00:00, 260.104157046518, 50.7203106240711
23-08-2011 00:00, 274.674921418077, 53.561609676525
24-08-2011 00:00, 200.864554448987, 39.1685881175525
25-08-2011 00:00, 222.295756709996, 43.3476725584493
26-08-2011 00:00, 246.104114525239, 47.9903023324216
27-08-2011 00:00, 255.460309110317, 49.8147602765119
28-08-2011 00:00, 185.731398583638, 36.2176227238095
29-08-2011 00:00, 139.885616555077, 27.27769522824
30-08-2011 00:00, 162.634655341412, 31.7137577915753
31-08-2011 00:00, 206.796773335107, 40.3253708003459
01-09-2011 00:00, 215.611172908371, 42.0441787171324
02-09-2011 00:00, 278.639370367133, 54.3346772215908
03-09-2011 00:00, 307.901622744559, 60.040816435189
04-09-2011 00:00, 290.000401958573, 56.5500783819217
05-09-2011 00:00, 365.477147664363, 71.2680437945508
06-09-2011 00:00, 280.536348498353, 54.7045879571788
07-09-2011 00:00, 224.683661890449, 43.8133140686375
08-09-2011 00:00, 245.58617570848, 47.8893042631537
09-09-2011 00:00, 276.279913000091, 53.8745830350177
10-09-2011 00:00, 304.24451802198, 59.3276810142862
11-09-2011 00:00, 72.6425945363179, 14.165305934582
12-09-2011 00:00, 273.998994584695, 53.4298039440156
13-09-2011 00:00, 231.431800254905, 45.1292010497065
14-09-2011 00:00, 332.736736465549, 64.8836636107821
15-09-2011 00:00, 232.808583792617, 45.3976738395603
16-09-2011 00:00, 305.071614126518, 59.488964754671
17-09-2011 00:00, 308.886563243903, 60.2328798325612
18-09-2011 00:00, 223.331446562302, 43.5496320796489
19-09-2011 00:00, 148.567216899372, 28.9706072953776
20-09-2011 00:00, 318.599461482214, 62.1268949890318
21-09-2011 00:00, 286.818905946404, 55.9296866595488
22-09-2011 00:00, 246.774054070092, 48.1209405436679
23-09-2011 00:00, 403.199932997451, 78.6239869345029
24-09-2011 00:00, 19.8885, 3.8782575
25-09-2011 00:00, 171.044983914179, 33.3537718632649
26-09-2011 00:00, 396.335897209861, 77.2854999559229
26-11-2011 00:00, 469.0948111855, 91.4734881811724
27-11-2011 00:00, 530.434403814117, 103.434708743753
28-11-2011 00:00, 302.669326841849, 59.0205187341606
29-11-2011 00:00, 374.259029455187, 72.9805107437614
30-11-2011 00:00, 509.956086285407, 99.4414368256543
01-12-2011 00:00, 449.459466914602, 87.6445960483475
02-12-2011 00:00, 491.625300839, 95.8669336636049
03-12-2011 00:00, 452.762329011839, 88.2886541573086
04-12-2011 00:00, 184.174967133448, 35.9141185910224
05-12-2011 00:00, 356.874924851972, 69.5906103461346
06-12-2011 00:00, 280.222701076898, 54.6434267099951
07-12-2011 00:00, 361.21184985676, 70.4363107220681
08-12-2011 00:00, 444.908906207312, 86.7572367104259
09-12-2011 00:00, 433.716428692133, 84.574703594966
10-12-2011 00:00, 365.088747366666, 71.1923057365
11-12-2011 00:00, 366.663337314503, 71.4993507763281
12-12-2011 00:00, 179.993187119549, 35.098671488312
13-12-2011 00:00, 238.86395499371, 46.5784712237735
14-12-2011 00:00, 212.252951656645, 41.3893255730458
15-12-2011 00:00, 133.743037939551, 26.0798923982124
16-12-2011 00:00, 340.30004567909, 66.3585089074225
17-12-2011 00:00, 255.806879989235, 49.8823415979008
18-12-2011 00:00, 265.212684102256, 51.7164733999399
19-12-2011 00:00, 379.50908330027, 74.0042712435527
20-12-2011 00:00, 447.347534094876, 87.2327691485009
21-12-2011 00:00, 506.458383983494, 98.7593848767814
22-12-2011 00:00, 461.235698648261, 89.940961236411
23-12-2011 00:00, 467.727997281598, 91.2069594699116
24-12-2011 00:00, 525.706250179012, 102.512718784907
25-12-2011 00:00, 494.99885142067, 96.5247760270306
26-12-2011 00:00, 475.178261631719, 92.6597610181851
27-12-2011 00:00, 407.436133327842, 79.4500459989292
28-12-2011 00:00, 335.293556392453, 65.3822434965284
29-12-2011 00:00, 163.285645372894, 31.8407008477144
30-12-2011 00:00, 121.300580097976, 23.6536131191054
31-12-2011 00:00, 143.340162047187, 27.9513315992014
01-01-2012 00:00, 251.51112770926, 49.0446699033057
02-01-2012 00:00, 345.201188321957, 67.3142317227816
03-01-2012 00:00, 350.286021267462, 68.3057741471551
04-01-2012 00:00, 370.419796516967, 72.2318603208086
05-01-2012 00:00, 343.133311249623, 66.9109956936764
06-01-2012 00:00, 381.6498126407, 74.4217134649365
07-01-2012 00:00, 190.66882587305, 37.1804210452447
08-01-2012 00:00, 140.924310092462, 27.4802404680301
09-01-2012 00:00, 425.293555108784, 82.932243246213
10-01-2012 00:00, 290.636498035638, 56.6741171169494
11-01-2012 00:00, 405.460121494925, 79.0647236915104
12-01-2012 00:00, 315.653260857603, 61.5523858672326
13-01-2012 00:00, 399.940346699384, 77.9883676063798
14-01-2012 00:00, 409.502411460229, 79.8529702347447
15-01-2012 00:00, 411.211424158595, 80.1862277109261
16-01-2012 00:00, 458.660253458415, 89.438749424391
17-01-2012 00:00, 413.557748006817, 80.6437608613294
18-01-2012 00:00, 420.304801168213, 81.9594362278016
19-01-2012 00:00, 329.179737031641, 64.1900487211699
